C:\Data Science\Self Driving Car\Data\IMG\center_2023_06_09_11_41_41_978.jpg,C:\Data Science\Self Driving Car\Data\IMG\left_2023_06_09_11_41_41_978.jpg,C:\Data Science\Self Driving Car\Data\IMG\right_2023_06_09_11_41_41_978.jpg,0,1,0,16.60542
C:\Data Science\Self Driving Car\Data\IMG\center_2023_06_09_11_41_42_046.jpg,C:\Data Science\Self Driving Car\Data\IMG\left_2023_06_09_11_41_42_046.jpg,C:\Data Science\Self Driving Car\Data\IMG\right_2023_06_09_11_41_42_046.jpg,-0.15,1,0,17.07688
C:\Data Science\Self Driving Car\Data\IMG\center_2023_06_09_11_41_42_113.jpg,C:\Data Science\Self Driving Car\Data\IMG\left_2023_06_09_11_41_42_113.jpg,C:\Data Science\Self Driving Car\Data\IMG\right_2023_06_09_11_41_42_113.jpg,-0.35,1,0,17.85187
C:\Data Science\Self Driving Car\Data\IMG\center_2023_06_09_11_41_42_181.jpg,C:\Data Science\Self Driving Car\Data\IMG\left_2023_06_09_11_41_42_181.jpg,C:\Data Science\Self Driving Car\Data\IMG\right_2023_06_09_11_41_42_181.jpg,0,1,0,18.62964
C:\Data Science\Self Driving Car\Data\IMG\center_2023_06_09_11_41_42_252.jpg,C:\Data Science\Self Driving Car\Data\IMG\left_2023_06_09_11_41_42_252.jpg,C:\Data Science\Self Driving Car\Data\IMG\right_2023_06_09_11_41_42_252.jpg,-0.05,1,0,19.08919
C:\Data Science\Self Driving Car\Data\IMG\center_2023_06_09_11_41_42_319.jpg,C:\Data Science\Self Driving Car\Data\IMG\left_2023_06_09_11_41_42_319.jpg,C:\Data Science\Self Driving Car\Data\IMG\right_2023_06_09_11_41_42_319.jpg,-0.25,1,0,19.89974
C:\Data Science\Self Driving Car\Data\IMG\center_2023_06_09_11_41_42_390.jpg,C:\Data Science\Self Driving Car\Data\IMG\left_2023_06_09_11_41_42_390.jpg,C:\Data Science\Self Driving Car\Data\IMG\right_2023_06_09_11_41_42_390.jpg,-0.4,1,0,20.56012
C:\Data Science\Self Driving Car\Data\IMG\center_2023_06_09_11_41_42_457.jpg,C:\Data Science\Self Driving Car\Data\IMG\left_2023_06_09_11_41_42_457.jpg,C:\Data Science\Self Driving Car\Data\IMG\right_2023_06_09_11_41_42_457.jpg,-0.6000001,1,0,21.22059
C:\Data Science\Self Driving Car\Data\IMG\center_2023_06_09_11_41_42_528.jpg,C:\Data Science\Self Driving Car\Data\IMG\left_2023_06_09_11_41_42_528.jpg,C:\Data Science\Self Driving Car\Data\IMG\right_2023_06_09_11_41_42_528.jpg,-0.7500002,1,0,21.6182
C:\Data Science\Self Driving Car\Data\IMG\center_2023_06_09_11_41_42_599.jpg,C:\Data Science\Self Driving Car\Data\IMG\left_2023_06_09_11_41_42_599.jpg,C:\Data Science\Self Driving Car\Data\IMG\right_2023_06_09_11_41_42_599.jpg,0,1,0,22.30265
C:\Data Science\Self Driving Car\Data\IMG\center_2023_06_09_11_41_42_668.jpg,C:\Data Science\Self Driving Car\Data\IMG\left_2023_06_09_11_41_42_668.jpg,C:\Data Science\Self Driving Car\Data\IMG\right_2023_06_09_11_41_42_668.jpg,0,1,0,22.86438
C:\Data Science\Self Driving Car\Data\IMG\center_2023_06_09_11_41_42_739.jpg,C:\Data Science\Self Driving Car\Data\IMG\left_2023_06_09_11_41_42_739.jpg,C:\Data Science\Self Driving Car\Data\IMG\right_2023_06_09_11_41_42_739.jpg,-0.15,1,0,23.6421
C:\Data Science\Self Driving Car\Data\IMG\center_2023_06_09_11_41_42_805.jpg,C:\Data Science\Self Driving Car\Data\IMG\left_2023_06_09_11_41_42_805.jpg,C:\Data Science\Self Driving Car\Data\IMG\right_2023_06_09_11_41_42_805.jpg,0,1,0,24.21772
C:\Data Science\Self Driving Car\Data\IMG\center_2023_06_09_11_41_42_874.jpg,C:\Data Science\Self Driving Car\Data\IMG\left_2023_06_09_11_41_42_874.jpg,C:\Data Science\Self Driving Car\Data\IMG\right_2023_06_09_11_41_42_874.jpg,0,1,0,24.98846
C:\Data Science\Self Driving Car\Data\IMG\center_2023_06_09_11_41_42_942.jpg,C:\Data Science\Self Driving Car\Data\IMG\left_2023_06_09_11_41_42_942.jpg,C:\Data Science\Self Driving Car\Data\IMG\right_2023_06_09_11_41_42_942.jpg,-0.05,1,0,25.56369
C:\Data Science\Self Driving Car\Data\IMG\center_2023_06_09_11_41_43_009.jpg,C:\Data Science\Self Driving Car\Data\IMG\left_2023_06_09_11_41_43_009.jpg,C:\Data Science\Self Driving Car\Data\IMG\right_2023_06_09_11_41_43_009.jpg,-0.2,1,0,26.12202
C:\Data Science\Self Driving Car\Data\IMG\center_2023_06_09_11_41_43_077.jpg,C:\Data Science\Self Driving Car\Data\IMG\left_2023_06_09_11_41_43_077.jpg,C:\Data Science\Self Driving Car\Data\IMG\right_2023_06_09_11_41_43_077.jpg,-0.4,1,0,26.79966
C:\Data Science\Self Driving Car\Data\IMG\center_2023_06_09_11_41_43_146.jpg,C:\Data Science\Self Driving Car\Data\IMG\left_2023_06_09_11_41_43_146.jpg,C:\Data Science\Self Driving Car\Data\IMG\right_2023_06_09_11_41_43_146.jpg,0,1,0,27.31809
C:\Data Science\Self Driving Car\Data\IMG\center_2023_06_09_11_41_43_215.jpg,C:\Data Science\Self Driving Car\Data\IMG\left_2023_06_09_11_41_43_215.jpg,C:\Data Science\Self Driving Car\Data\IMG\right_2023_06_09_11_41_43_215.jpg,0,1,0,28.0568
C:\Data Science\Self Driving Car\Data\IMG\center_2023_06_09_11_41_43_284.jpg,C:\Data Science\Self Driving Car\Data\IMG\left_2023_06_09_11_41_43_284.jpg,C:\Data Science\Self Driving Car\Data\IMG\right_2023_06_09_11_41_43_284.jpg,-0.1,1,0,28.61246
C:\Data Science\Self Driving Car\Data\IMG\center_2023_06_09_11_41_43_354.jpg,C:\Data Science\Self Driving Car\Data\IMG\left_2023_06_09_11_41_43_354.jpg,C:\Data Science\Self Driving Car\Data\IMG\right_2023_06_09_11_41_43_354.jpg,-0.3,1,0,29.31356
C:\Data Science\Self Driving Car\Data\IMG\center_2023_06_09_11_41_43_424.jpg,C:\Data Science\Self Driving Car\Data\IMG\left_2023_06_09_11_41_43_424.jpg,C:\Data Science\Self Driving Car\Data\IMG\right_2023_06_09_11_41_43_424.jpg,0,1,0,29.83427
C:\Data Science\Self Driving Car\Data\IMG\center_2023_06_09_11_41_43_494.jpg,C:\Data Science\Self Driving Car\Data\IMG\left_2023_06_09_11_41_43_494.jpg,C:\Data Science\Self Driving Car\Data\IMG\right_2023_06_09_11_41_43_494.jpg,-0.05,1,0,30.18972
C:\Data Science\Self Driving Car\Data\IMG\center_2023_06_09_11_41_43_560.jpg,C:\Data Science\Self Driving Car\Data\IMG\left_2023_06_09_11_41_43_560.jpg,C:\Data Science\Self Driving Car\Data\IMG\right_2023_06_09_11_41_43_560.jpg,-0.2,1,0,30.18308
C:\Data Science\Self Driving Car\Data\IMG\center_2023_06_09_11_41_43_629.jpg,C:\Data Science\Self Driving Car\Data\IMG\left_2023_06_09_11_41_43_629.jpg,C:\Data Science\Self Driving Car\Data\IMG\right_2023_06_09_11_41_43_629.jpg,-0.35,1,0,30.16717
C:\Data Science\Self Driving Car\Data\IMG\center_2023_06_09_11_41_43_701.jpg,C:\Data Science\Self Driving Car\Data\IMG\left_2023_06_09_11_41_43_701.jpg,C:\Data Science\Self Driving Car\Data\IMG\right_2023_06_09_11_41_43_701.jpg,-0.5500001,1,0,30.14229
C:\Data Science\Self Driving Car\Data\IMG\center_2023_06_09_11_41_43_770.jpg,C:\Data Science\Self Driving Car\Data\IMG\left_2023_06_09_11_41_43_770.jpg,C:\Data Science\Self Driving Car\Data\IMG\right_2023_06_09_11_41_43_770.jpg,-0.7,1,0,30.12355
C:\Data Science\Self Driving Car\Data\IMG\center_2023_06_09_11_41_43_841.jpg,C:\Data Science\Self Driving Car\Data\IMG\left_2023_06_09_11_41_43_841.jpg,C:\Data Science\Self Driving Car\Data\IMG\right_2023_06_09_11_41_43_841.jpg,0,1,0,30.18168
C:\Data Science\Self Driving Car\Data\IMG\center_2023_06_09_11_41_43_908.jpg,C:\Data Science\Self Driving Car\Data\IMG\left_2023_06_09_11_41_43_908.jpg,C:\Data Science\Self Driving Car\Data\IMG\right_2023_06_09_11_41_43_908.jpg,0,1,0,30.18813
C:\Data Science\Self Driving Car\Data\IMG\center_2023_06_09_11_41_43_979.jpg,C:\Data Science\Self Driving Car\Data\IMG\left_2023_06_09_11_41_43_979.jpg,C:\Data Science\Self Driving Car\Data\IMG\right_2023_06_09_11_41_43_979.jpg,-0.05,1,0,30.19019
C:\Data Science\Self Driving Car\Data\IMG\center_2023_06_09_11_41_44_049.jpg,C:\Data Science\Self Driving Car\Data\IMG\left_2023_06_09_11_41_44_049.jpg,C:\Data Science\Self Driving Car\Data\IMG\right_2023_06_09_11_41_44_049.jpg,-0.2,1,0,30.18397
C:\Data Science\Self Driving Car\Data\IMG\center_2023_06_09_11_41_44_118.jpg,C:\Data Science\Self Driving Car\Data\IMG\left_2023_06_09_11_41_44_118.jpg,C:\Data Science\Self Driving Car\Data\IMG\right_2023_06_09_11_41_44_118.jpg,0,1,0,30.19015
C:\Data Science\Self Driving Car\Data\IMG\center_2023_06_09_11_41_44_189.jpg,C:\Data Science\Self Driving Car\Data\IMG\left_2023_06_09_11_41_44_189.jpg,C:\Data Science\Self Driving Car\Data\IMG\right_2023_06_09_11_41_44_189.jpg,0,1,0,30.19061
C:\Data Science\Self Driving Car\Data\IMG\center_2023_06_09_11_41_44_257.jpg,C:\Data Science\Self Driving Car\Data\IMG\left_2023_06_09_11_41_44_257.jpg,C:\Data Science\Self Driving Car\Data\IMG\right_2023_06_09_11_41_44_257.jpg,-0.05,1,0,30.18993
C:\Data Science\Self Driving Car\Data\IMG\center_2023_06_09_11_41_44_325.jpg,C:\Data Science\Self Driving Car\Data\IMG\left_2023_06_09_11_41_44_325.jpg,C:\Data Science\Self Driving Car\Data\IMG\right_2023_06_09_11_41_44_325.jpg,-0.2,1,0,30.18069
C:\Data Science\Self Driving Car\Data\IMG\center_2023_06_09_11_41_44_394.jpg,C:\Data Science\Self Driving Car\Data\IMG\left_2023_06_09_11_41_44_394.jpg,C:\Data Science\Self Driving Car\Data\IMG\right_2023_06_09_11_41_44_394.jpg,0,1,0,30.18962
C:\Data Science\Self Driving Car\Data\IMG\center_2023_06_09_11_41_44_462.jpg,C:\Data Science\Self Driving Car\Data\IMG\left_2023_06_09_11_41_44_462.jpg,C:\Data Science\Self Driving Car\Data\IMG\right_2023_06_09_11_41_44_462.jpg,0,1,0,30.19021
C:\Data Science\Self Driving Car\Data\IMG\center_2023_06_09_11_41_44_530.jpg,C:\Data Science\Self Driving Car\Data\IMG\left_2023_06_09_11_41_44_530.jpg,C:\Data Science\Self Driving Car\Data\IMG\right_2023_06_09_11_41_44_530.jpg,-0.15,1,0,30.18583
C:\Data Science\Self Driving Car\Data\IMG\center_2023_06_09_11_41_44_602.jpg,C:\Data Science\Self Driving Car\Data\IMG\left_2023_06_09_11_41_44_602.jpg,C:\Data Science\Self Driving Car\Data\IMG\right_2023_06_09_11_41_44_602.jpg,0,1,0,30.19056
C:\Data Science\Self Driving Car\Data\IMG\center_2023_06_09_11_41_44_673.jpg,C:\Data Science\Self Driving Car\Data\IMG\left_2023_06_09_11_41_44_673.jpg,C:\Data Science\Self Driving Car\Data\IMG\right_2023_06_09_11_41_44_673.jpg,0,1,0,30.19017
C:\Data Science\Self Driving Car\Data\IMG\center_2023_06_09_11_41_44_743.jpg,C:\Data Science\Self Driving Car\Data\IMG\left_2023_06_09_11_41_44_743.jpg,C:\Data Science\Self Driving Car\Data\IMG\right_2023_06_09_11_41_44_743.jpg,-0.1,1,0,30.1888
C:\Data Science\Self Driving Car\Data\IMG\center_2023_06_09_11_41_44_813.jpg,C:\Data Science\Self Driving Car\Data\IMG\left_2023_06_09_11_41_44_813.jpg,C:\Data Science\Self Driving Car\Data\IMG\right_2023_06_09_11_41_44_813.jpg,0,1,0,30.18657
C:\Data Science\Self Driving Car\Data\IMG\center_2023_06_09_11_41_44_883.jpg,C:\Data Science\Self Driving Car\Data\IMG\left_2023_06_09_11_41_44_883.jpg,C:\Data Science\Self Driving Car\Data\IMG\right_2023_06_09_11_41_44_883.jpg,0,1,0,30.19008
C:\Data Science\Self Driving Car\Data\IMG\center_2023_06_09_11_41_44_953.jpg,C:\Data Science\Self Driving Car\Data\IMG\left_2023_06_09_11_41_44_953.jpg,C:\Data Science\Self Driving Car\Data\IMG\right_2023_06_09_11_41_44_953.jpg,0,1,0,30.19033
C:\Data Science\Self Driving Car\Data\IMG\center_2023_06_09_11_41_45_023.jpg,C:\Data Science\Self Driving Car\Data\IMG\left_2023_06_09_11_41_45_023.jpg,C:\Data Science\Self Driving Car\Data\IMG\right_2023_06_09_11_41_45_023.jpg,-0.1,1,0,30.18852
C:\Data Science\Self Driving Car\Data\IMG\center_2023_06_09_11_41_45_091.jpg,C:\Data Science\Self Driving Car\Data\IMG\left_2023_06_09_11_41_45_091.jpg,C:\Data Science\Self Driving Car\Data\IMG\right_2023_06_09_11_41_45_091.jpg,-0.25,1,0,30.17606
C:\Data Science\Self Driving Car\Data\IMG\center_2023_06_09_11_41_45_162.jpg,C:\Data Science\Self Driving Car\Data\IMG\left_2023_06_09_11_41_45_162.jpg,C:\Data Science\Self Driving Car\Data\IMG\right_2023_06_09_11_41_45_162.jpg,0,1,0,30.19012
C:\Data Science\Self Driving Car\Data\IMG\center_2023_06_09_11_41_45_234.jpg,C:\Data Science\Self Driving Car\Data\IMG\left_2023_06_09_11_41_45_234.jpg,C:\Data Science\Self Driving Car\Data\IMG\right_2023_06_09_11_41_45_234.jpg,0,1,0,30.19025
C:\Data Science\Self Driving Car\Data\IMG\center_2023_06_09_11_41_45_303.jpg,C:\Data Science\Self Driving Car\Data\IMG\left_2023_06_09_11_41_45_303.jpg,C:\Data Science\Self Driving Car\Data\IMG\right_2023_06_09_11_41_45_303.jpg,0,1,0,30.19029
C:\Data Science\Self Driving Car\Data\IMG\center_2023_06_09_11_41_45_371.jpg,C:\Data Science\Self Driving Car\Data\IMG\left_2023_06_09_11_41_45_371.jpg,C:\Data Science\Self Driving Car\Data\IMG\right_2023_06_09_11_41_45_371.jpg,0,1,0,30.19029
C:\Data Science\Self Driving Car\Data\IMG\center_2023_06_09_11_41_45_440.jpg,C:\Data Science\Self Driving Car\Data\IMG\left_2023_06_09_11_41_45_440.jpg,C:\Data Science\Self Driving Car\Data\IMG\right_2023_06_09_11_41_45_440.jpg,0,1,0,30.19028
C:\Data Science\Self Driving Car\Data\IMG\center_2023_06_09_11_41_45_509.jpg,C:\Data Science\Self Driving Car\Data\IMG\left_2023_06_09_11_41_45_509.jpg,C:\Data Science\Self Driving Car\Data\IMG\right_2023_06_09_11_41_45_509.jpg,0,1,0,30.19031
C:\Data Science\Self Driving Car\Data\IMG\center_2023_06_09_11_41_45_577.jpg,C:\Data Science\Self Driving Car\Data\IMG\left_2023_06_09_11_41_45_577.jpg,C:\Data Science\Self Driving Car\Data\IMG\right_2023_06_09_11_41_45_577.jpg,-0.1,1,0,30.18775
C:\Data Science\Self Driving Car\Data\IMG\center_2023_06_09_11_41_45_645.jpg,C:\Data Science\Self Driving Car\Data\IMG\left_2023_06_09_11_41_45_645.jpg,C:\Data Science\Self Driving Car\Data\IMG\right_2023_06_09_11_41_45_645.jpg,-0.25,1,0,30.17486
C:\Data Science\Self Driving Car\Data\IMG\center_2023_06_09_11_41_45_712.jpg,C:\Data Science\Self Driving Car\Data\IMG\left_2023_06_09_11_41_45_712.jpg,C:\Data Science\Self Driving Car\Data\IMG\right_2023_06_09_11_41_45_712.jpg,0,1,0,30.18138
C:\Data Science\Self Driving Car\Data\IMG\center_2023_06_09_11_41_45_780.jpg,C:\Data Science\Self Driving Car\Data\IMG\left_2023_06_09_11_41_45_780.jpg,C:\Data Science\Self Driving Car\Data\IMG\right_2023_06_09_11_41_45_780.jpg,0,1,0,30.18906
C:\Data Science\Self Driving Car\Data\IMG\center_2023_06_09_11_41_45_848.jpg,C:\Data Science\Self Driving Car\Data\IMG\left_2023_06_09_11_41_45_848.jpg,C:\Data Science\Self Driving Car\Data\IMG\right_2023_06_09_11_41_45_848.jpg,0,1,0,30.18982
C:\Data Science\Self Driving Car\Data\IMG\center_2023_06_09_11_41_45_915.jpg,C:\Data Science\Self Driving Car\Data\IMG\left_2023_06_09_11_41_45_915.jpg,C:\Data Science\Self Driving Car\Data\IMG\right_2023_06_09_11_41_45_915.jpg,0,1,0,30.19022
C:\Data Science\Self Driving Car\Data\IMG\center_2023_06_09_11_41_45_987.jpg,C:\Data Science\Self Driving Car\Data\IMG\left_2023_06_09_11_41_45_987.jpg,C:\Data Science\Self Driving Car\Data\IMG\right_2023_06_09_11_41_45_987.jpg,0,1,0,30.19039
C:\Data Science\Self Driving Car\Data\IMG\center_2023_06_09_11_41_46_057.jpg,C:\Data Science\Self Driving Car\Data\IMG\left_2023_06_09_11_41_46_057.jpg,C:\Data Science\Self Driving Car\Data\IMG\right_2023_06_09_11_41_46_057.jpg,0,1,0,30.19031
C:\Data Science\Self Driving Car\Data\IMG\center_2023_06_09_11_41_46_125.jpg,C:\Data Science\Self Driving Car\Data\IMG\left_2023_06_09_11_41_46_125.jpg,C:\Data Science\Self Driving Car\Data\IMG\right_2023_06_09_11_41_46_125.jpg,0,1,0,30.19033
C:\Data Science\Self Driving Car\Data\IMG\center_2023_06_09_11_41_46_192.jpg,C:\Data Science\Self Driving Car\Data\IMG\left_2023_06_09_11_41_46_192.jpg,C:\Data Science\Self Driving Car\Data\IMG\right_2023_06_09_11_41_46_192.jpg,-0.2,1,0,30.18016
C:\Data Science\Self Driving Car\Data\IMG\center_2023_06_09_11_41_46_261.jpg,C:\Data Science\Self Driving Car\Data\IMG\left_2023_06_09_11_41_46_261.jpg,C:\Data Science\Self Driving Car\Data\IMG\right_2023_06_09_11_41_46_261.jpg,0,1,0,30.18473
C:\Data Science\Self Driving Car\Data\IMG\center_2023_06_09_11_41_46_331.jpg,C:\Data Science\Self Driving Car\Data\IMG\left_2023_06_09_11_41_46_331.jpg,C:\Data Science\Self Driving Car\Data\IMG\right_2023_06_09_11_41_46_331.jpg,0,1,0,30.18989
C:\Data Science\Self Driving Car\Data\IMG\center_2023_06_09_11_41_46_397.jpg,C:\Data Science\Self Driving Car\Data\IMG\left_2023_06_09_11_41_46_397.jpg,C:\Data Science\Self Driving Car\Data\IMG\right_2023_06_09_11_41_46_397.jpg,0,1,0,30.19018
